Rep-id,Condition,Task,SOA,Time,Act-Red,Act-Green
2,congruent,color naming,-10,68,0.9589590983016775,0.029859554237058782
2,congruent,color naming,-10,69,0.9612823412542352,0.02762361022878215
2,congruent,color naming,-10,70,0.9646254536983639,0.025613424232497305
2,congruent,color naming,-10,71,0.968319168766951,0.024493622976539887
2,congruent,color naming,-10,72,0.9708149464512824,0.022367929049540547
2,congruent,color naming,-10,73,0.972721443950138,0.02015736251370143
2,congruent,color naming,-10,74,0.9753760851041962,0.017797221275771158
2,congruent,color naming,-10,75,0.9766474441944335,0.015593011815182542
2,congruent,color naming,-10,76,0.978072719878324,0.014487672779656091
2,congruent,color naming,-10,77,0.978275251427239,0.013366221357660704
2,congruent,color naming,-10,78,0.9809977075976904,0.012574205023451832
2,congruent,color naming,-10,79,0.9822898436888999,0.011919651573233025
2,congruent,color naming,-10,80,0.9834261770180045,0.011080284174546234
2,congruent,color naming,-10,81,0.9849953928287843,0.009873548635431478
2,congruent,color naming,-10,82,0.9861343053432814,0.009312049657718573
2,congruent,color naming,-10,83,0.9877119754069211,0.008964073151510606
2,congruent,color naming,-10,84,0.9887072040119248,0.008452076556212097
2,congruent,color naming,-10,85,0.9897627109085104,0.007719363047341598
2,congruent,color naming,-10,86,0.9909611713460805,0.007458307638711105
2,congruent,color naming,-10,87,0.9917249173301839,0.006810234524497568
2,congruent,color naming,-10,88,0.9923367621433553,0.006308245131163224
2,congruent,color naming,-10,89,0.9927520409249824,0.005961249737203169
2,congruent,color naming,-10,90,0.993410189120397,0.0055034652433645
2,congruent,color naming,-10,91,0.9939710826650431,0.005372973839983823
2,congruent,color naming,-10,92,0.9942252741393309,0.0047204819081807315
2,congruent,color naming,-10,93,0.9947641696411147,0.004282783957356657
2,congruent,color naming,-10,94,0.9950568225626454,0.0038309042714437854
2,congruent,color naming,-10,95,0.9953713948559885,0.003607178449427471
2,congruent,color naming,-10,96,0.9955095857531254,0.003258856406079723
2,congruent,color naming,-10,97,0.9957020442379232,0.0029259561354403802
2,congruent,color naming,-10,98,0.996064918660033,0.0027755898343438355
2,congruent,color naming,-10,99,0.9961581796643656,0.002690080375302464
2,congruent,color naming,-10,100,0.9966872856892046,0.0023929085525598998
2,congruent,color naming,-10,101,0.9968469635891164,0.0021615109308279834
2,congruent,color naming,-10,102,0.9971055912817048,0.001925712743662596
2,congruent,color naming,-10,103,0.9973191193787619,0.0017413780134825556
2,congruent,color naming,-10,104,0.9973927522272553,0.0015677585784802579
2,congruent,color naming,-10,105,0.9976196029646457,0.0014075262497717687
2,congruent,color naming,-10,106,0.9979458470804564,0.001265009775380123
2,congruent,color naming,-10,107,0.9980118899469863,0.0011605839462561216
2,congruent,color naming,-10,108,0.9980843434247787,0.0010348700067369205
2,congruent,color naming,-10,109,0.9981832687063148,0.0009205417893859057
2,congruent,color naming,-10,110,0.9982593135169738,0.0008299162216149227
2,congruent,color naming,-10,111,0.9984046148532972,0.0007597213478210856
2,congruent,color naming,-10,112,0.9985054992844546,0.000719625694730907
2,congruent,color naming,-10,113,0.998535125357739,0.0006318759186624818
2,congruent,color naming,-10,114,0.9986314780514897,0.0005784085669331934
2,congruent,color naming,-10,115,0.9987513914677321,0.0005403575093973569
2,congruent,color naming,-10,116,0.9988457708232646,0.0004937468785577221
2,congruent,color naming,-10,117,0.9989582132911125,0.00046772541786973274
2,congruent,color naming,-10,118,0.9990518402963487,0.0004044315971924433
2,congruent,color naming,-10,119,0.9990955259600635,0.00037738685959032466
3,congruent,color naming,-10,0,0.49516893950415464,0.4852230040226612
3,congruent,color naming,-10,1,0.5044056329989368,0.4911200916477803
3,congruent,color naming,-10,2,0.5065416986280215,0.4861662394087562
3,congruent,color naming,-10,3,0.5101227870719917,0.4819931916163533
3,congruent,color naming,-10,4,0.5080549036002906,0.48687269281327383
3,congruent,color naming,-10,5,0.5058645900620272,0.4860294881275869
3,congruent,color naming,-10,6,0.5014171291417407,0.4834075776963388
3,congruent,color naming,-10,7,0.5032818526140633,0.4898741035997106
3,congruent,color naming,-10,8,0.4997220902158284,0.49788245373456097
3,congruent,color naming,-10,9,0.5089614942851022,0.5006357841784486
3,congruent,color naming,-10,10,0.5027762926884095,0.4953490087067845
3,congruent,color naming,-10,11,0.5135799321715944,0.4996257677146474
3,congruent,color naming,-10,12,0.519282719751012,0.4877115117472527
3,congruent,color naming,-10,13,0.52612843600186,0.4866850904685291
3,congruent,color naming,-10,14,0.532606974985044,0.4822931449178983
3,congruent,color naming,-10,15,0.5221313416347344,0.47571181486695185
3,congruent,color naming,-10,16,0.5353014851364614,0.4742871853243663
3,congruent,color naming,-10,17,0.5465705921477674,0.4515837448650998
3,congruent,color naming,-10,18,0.5530675184643266,0.43981070159854674
3,congruent,color naming,-10,19,0.5588626933020321,0.43986613515701845
3,congruent,color naming,-10,20,0.5512052632498264,0.44120325321956
3,congruent,color naming,-10,21,0.5570952942115494,0.4254802184622444
3,congruent,color naming,-10,22,0.5723385008898965,0.4178146981378071
3,congruent,color naming,-10,23,0.5656974250358024,0.4056985123627583
3,congruent,color naming,-10,24,0.5810273949825123,0.3957727206199828
3,congruent,color naming,-10,25,0.5898580549753615,0.40367166657639364
3,congruent,color naming,-10,26,0.5979467892043813,0.3904429568185891
3,congruent,color naming,-10,27,0.6091226976213265,0.36361727371323266
3,congruent,color naming,-10,28,0.6214069851416821,0.3368133242039148
3,congruent,color naming,-10,29,0.6334785980629429,0.32567001052563244
3,congruent,color naming,-10,30,0.6315541613650655,0.3131791810384937
3,congruent,color naming,-10,31,0.6382439274576795,0.2959778967642599
3,congruent,color naming,-10,32,0.6435528792770066,0.29650574839132887
3,congruent,color naming,-10,33,0.6442610928667043,0.2868508093983495
3,congruent,color naming,-10,34,0.659833464601189,0.28457579422657636
3,congruent,color naming,-10,35,0.6595671986634077,0.27325687329964415
3,congruent,color naming,-10,36,0.6717764384936782,0.26837001952807277
3,congruent,color naming,-10,37,0.677631734748785,0.2568641073929226
3,congruent,color naming,-10,38,0.6957703809178466,0.24140575276481877
3,congruent,color naming,-10,39,0.7125513660181519,0.23188720962228312
3,congruent,color naming,-10,40,0.7191843937492268,0.22264071843970193
3,congruent,color naming,-10,41,0.7364306754709375,0.21222182964475836
3,congruent,color naming,-10,42,0.7521213577939797,0.1959371475302927
3,congruent,color naming,-10,43,0.7646164977270375,0.186513776048375
3,congruent,color naming,-10,44,0.7738511589789524,0.1716944977812443
3,congruent,color naming,-10,45,0.7819349337092721,0.15902243631803523
3,congruent,color naming,-10,46,0.7962557549297864,0.1472088411654364
3,congruent,color naming,-10,47,0.8063689290397115,0.13706260952616656
3,congruent,color naming,-10,48,0.8179937108138475,0.13422630468866883
3,congruent,color naming,-10,49,0.8288327531539423,0.12066906265612107
3,congruent,color naming,-10,50,0.8363117955075012,0.11216221293210162
3,congruent,color naming,-10,51,0.8404786024447146,0.10285095177810358
3,congruent,color naming,-10,52,0.84880213515846,0.09747867458035742
3,congruent,color naming,-10,53,0.8608773969094534,0.09548457289466368
3,congruent,color naming,-10,54,0.869923468577963,0.08261314525304236
3,congruent,color naming,-10,55,0.8755659971567455,0.07846434385190237
3,congruent,color naming,-10,56,0.8805700193231109,0.07451211437057915
3,congruent,color naming,-10,57,0.8865560341142289,0.0743648096701379
3,congruent,color naming,-10,58,0.8937152839904189,0.07273535836375426
3,congruent,color naming,-10,59,0.9032318458619084,0.06715065689560207
3,congruent,color naming,-10,60,0.9116965569255698,0.06675329449724253
3,congruent,color naming,-10,61,0.9155795360910526,0.05956829253869577
3,congruent,color naming,-10,62,0.9223233000267514,0.05463366921270525
3,congruent,color naming,-10,63,0.9269488180230021,0.054416504718518416
3,congruent,color naming,-10,64,0.9327805337786402,0.050560307065409885
3,congruent,color naming,-10,65,0.938517351858239,0.047328320855640614
3,congruent,color naming,-10,66,0.9444108006380897,0.045944673850044165
3,congruent,color naming,-10,67,0.9512329608021214,0.04465536980204265
3,congruent,color naming,-10,68,0.9555803075393097,0.040562083493124804
3,congruent,color naming,-10,69,0.9580576823066728,0.0364571762058883
3,congruent,color naming,-10,70,0.9610472999345309,0.034370458511838474
3,congruent,color naming,-10,71,0.9636805217704514,0.03214992385109584
3,congruent,color naming,-10,72,0.9665010567381136,0.029681054417842908
3,congruent,color naming,-10,73,0.9693600519349409,0.028126535421751076
3,congruent,color naming,-10,74,0.9710143378064527,0.02690600859749394
3,congruent,color naming,-10,75,0.9727103112227488,0.026097165155014014
3,congruent,color naming,-10,76,0.9733471206845596,0.023975113936135394
3,congruent,color naming,-10,77,0.9747822820060489,0.022024773005531684
3,congruent,color naming,-10,78,0.9766586692681666,0.021056341455480007
3,congruent,color naming,-10,79,0.9790823838274735,0.019816865261750947
3,congruent,color naming,-10,80,0.9803350751817221,0.019377128719916047
3,congruent,color naming,-10,81,0.9820814568416028,0.017816743674097198
3,congruent,color naming,-10,82,0.9831925102076589,0.016066119419429203
3,congruent,color naming,-10,83,0.9843957667095342,0.014517124225791213
3,congruent,color naming,-10,84,0.9859115398603555,0.013944611673155085
3,congruent,color naming,-10,85,0.9866976195412879,0.01343748053103311
3,congruent,color naming,-10,86,0.9874836178616724,0.012336357391298108
3,congruent,color naming,-10,87,0.9881177126477211,0.011077971710052564
3,congruent,color naming,-10,88,0.9887569635691404,0.010313626758436183
3,congruent,color naming,-10,89,0.9893366692164912,0.00912684057209019
3,congruent,color naming,-10,90,0.9896244957709209,0.008413593747537135
3,congruent,color naming,-10,91,0.9903580623348734,0.008050111551822947
3,congruent,color naming,-10,92,0.9909509286754741,0.00797456320575591
3,congruent,color naming,-10,93,0.9921150399972032,0.007264827057081855
3,congruent,color naming,-10,94,0.9929250017260487,0.006888789900947381
3,congruent,color naming,-10,95,0.9935416570230597,0.006202029371853281
3,congruent,color naming,-10,96,0.9939544791943407,0.0055887683203989
3,congruent,color naming,-10,97,0.9945270447382243,0.0049825429481023635
3,congruent,color naming,-10,98,0.9951938392794195,0.0046694058696829
3,congruent,color naming,-10,99,0.9956118527243859,0.004535758195035056
3,congruent,color naming,-10,100,0.9959602423860963,0.004192717221474572
3,congruent,color naming,-10,101,0.996298813740251,0.0038440501024134635
3,congruent,color naming,-10,102,0.9966432828145482,0.003385872649409337
3,congruent,color naming,-10,103,0.9968303463938192,0.003043631743313949
3,congruent,color naming,-10,104,0.9968585501678517,0.002958033596126368
3,congruent,color naming,-10,105,0.9971300088188906,0.0025718317434603047
3,congruent,color naming,-10,106,0.9974445672794325,0.002346202421935158
3,congruent,color naming,-10,107,0.9976508497172744,0.002091825749546884
3,congruent,color naming,-10,108,0.9979185687531366,0.001955382050155112
3,congruent,color naming,-10,109,0.9981024422397665,0.0017888595830387473
3,congruent,color naming,-10,110,0.9983224804940962,0.0016757651221504602
3,congruent,color naming,-10,111,0.9984141699848916,0.0014544329320816032
3,congruent,color naming,-10,112,0.9985304198682642,0.0013504442820102473
3,congruent,color naming,-10,113,0.9986538530678212,0.0012190915224493308
3,congruent,color naming,-10,114,0.9987381558071564,0.001102444096366619
3,congruent,color naming,-10,115,0.9988512033022262,0.0009885294053872456
3,congruent,color naming,-10,116,0.9989491450917424,0.0008774738523840146
3,congruent,color naming,-10,117,0.9990827961682801,0.0007649090005206848
3,congruent,color naming,-10,118,0.9991404035970578,0.0007125305887986213
3,congruent,color naming,-10,119,0.9991998609786175,0.0006831240970524931
4,congruent,color naming,-10,0,0.48540904614907954,0.5051952882944533
4,congruent,color naming,-10,1,0.49119962693480673,0.5022086260828542
4,congruent,color naming,-10,2,0.4842803126881383,0.5072970005083617
4,congruent,color naming,-10,3,0.47906319220592963,0.4962805241377143
4,congruent,color naming,-10,4,0.4735450341534452,0.4973638292871636
4,congruent,color naming,-10,5,0.4827288063169236,0.497122069024569
4,congruent,color naming,-10,6,0.4872487594807851,0.4938085337593854
4,congruent,color naming,-10,7,0.49348337457043895,0.493279195731847
4,congruent,color naming,-10,8,0.49194968653435905,0.47790782851362795
4,congruent,color naming,-10,9,0.49653272956224676,0.47629371059246933
4,congruent,color naming,-10,10,0.4959020807758841,0.47475819115696666
4,congruent,color naming,-10,11,0.5024170833187637,0.47575841192979923
4,congruent,color naming,-10,12,0.5140918034958151,0.47496081849911254
4,congruent,color naming,-10,13,0.5162899052525414,0.47077182697704534
4,congruent,color naming,-10,14,0.5155289501318138,0.4658468022591593
4,congruent,color naming,-10,15,0.5149652597903474,0.446452902211675
4,congruent,color naming,-10,16,0.5309651073732216,0.43490739998898115
4,congruent,color naming,-10,17,0.5334138704254449,0.4314664347196241
4,congruent,color naming,-10,18,0.538264846613726,0.4225755890439208
4,congruent,color naming,-10,19,0.5623391930054734,0.42672899437130435
4,congruent,color naming,-10,20,0.5639811496430384,0.4217265442894248
4,congruent,color naming,-10,21,0.5664157333813746,0.40994037320055865
4,congruent,color naming,-10,22,0.577962633493281,0.3955480319414975
4,congruent,color naming,-10,23,0.5841823461773741,0.3757642936760444
4,congruent,color naming,-10,24,0.5939805576972534,0.36568650624632304
4,congruent,color naming,-10,25,0.6037203754426139,0.36620796135734474
4,congruent,color naming,-10,26,0.5980149194677848,0.36556069357252746
4,congruent,color naming,-10,27,0.6184499162871169,0.3590966170148362
4,congruent,color naming,-10,28,0.6305626171685424,0.3517350537054765
4,congruent,color naming,-10,29,0.6440781331645001,0.33372606652989656
4,congruent,color naming,-10,30,0.6523617975925989,0.3126474173832775
4,congruent,color naming,-10,31,0.675241283203954,0.2927643681883524
4,congruent,color naming,-10,32,0.6749443908237969,0.28306461564729823
4,congruent,color naming,-10,33,0.6890432491570964,0.2813280526440478
4,congruent,color naming,-10,34,0.6976649185319587,0.2688179584915875
4,congruent,color naming,-10,35,0.7016603336061344,0.2619140199850528
4,congruent,color naming,-10,36,0.7127128551808399,0.2432291540578374
4,congruent,color naming,-10,37,0.7277441895915076,0.24649197833427025
4,congruent,color naming,-10,38,0.7324185255884662,0.22897827405680987
4,congruent,color naming,-10,39,0.7370265734890891,0.21123107918613815
4,congruent,color naming,-10,40,0.7509863268863051,0.1927735443933381
4,congruent,color naming,-10,41,0.7622040643103105,0.17820042998120333
4,congruent,color naming,-10,42,0.7763132961612252,0.174337008914136
4,congruent,color naming,-10,43,0.7850450264590585,0.16173328741318443
4,congruent,color naming,-10,44,0.7896398389002902,0.14709028234991395
4,congruent,color naming,-10,45,0.7929976578979308,0.14062623075707478
4,congruent,color naming,-10,46,0.7970961941903651,0.13535223409271802
4,congruent,color naming,-10,47,0.7982179276241379,0.12861004075955662
4,congruent,color naming,-10,48,0.8147809672937977,0.1202129916747678
4,congruent,color naming,-10,49,0.8314901942451972,0.11737314670506091
4,congruent,color naming,-10,50,0.8474076320720962,0.10978967319406781
4,congruent,color naming,-10,51,0.8568429392745471,0.1072168806761496
4,congruent,color naming,-10,52,0.8644863451007101,0.09972551044538722
4,congruent,color naming,-10,53,0.870576178583915,0.09508635399983291
4,congruent,color naming,-10,54,0.8793857590489486,0.0915980942107502
4,congruent,color naming,-10,55,0.8805666703204822,0.07898624325925914
4,congruent,color naming,-10,56,0.8894130907197031,0.07480738674963636
4,congruent,color naming,-10,57,0.9009780646814959,0.06747124194421365
4,congruent,color naming,-10,58,0.9049782619603448,0.0620832170065285
4,congruent,color naming,-10,59,0.9129449295695806,0.05997882057208982
4,congruent,color naming,-10,60,0.917330817814941,0.05599426832728411
4,congruent,color naming,-10,61,0.9188543557913008,0.05314256615409051
4,congruent,color naming,-10,62,0.9225321346929501,0.05021399113138662
4,congruent,color naming,-10,63,0.9293857424052315,0.049838589049056345
4,congruent,color naming,-10,64,0.9336304612957976,0.04617285789598945
4,congruent,color naming,-10,65,0.9363073543264253,0.04057451081927578
4,congruent,color naming,-10,66,0.9410747237395645,0.03816591313169941
4,congruent,color naming,-10,67,0.9468092847086264,0.03435564716102717
4,congruent,color naming,-10,68,0.9515609301409189,0.03174230200102617
4,congruent,color naming,-10,69,0.9543489523107759,0.02960769979173496
4,congruent,color naming,-10,70,0.9579836919810136,0.028060355974532755
4,congruent,color naming,-10,71,0.9608478950163077,0.026470026606554082
4,congruent,color naming,-10,72,0.9626512618299462,0.023565098657805202
4,congruent,color naming,-10,73,0.9669077982381854,0.022894202687762346
4,congruent,color naming,-10,74,0.970118179543684,0.021241642095814764
4,congruent,color naming,-10,75,0.9710534363829628,0.017664383238227305
4,congruent,color naming,-10,76,0.9731827115203101,0.016262849724975763
4,congruent,color naming,-10,77,0.9764375746461248,0.014586439217294257
4,congruent,color naming,-10,78,0.9788054172748956,0.013198684948802731
4,congruent,color naming,-10,79,0.9792423486536705,0.012672111737175543
4,congruent,color naming,-10,80,0.9809197373038889,0.011208976636006927
4,congruent,color naming,-10,81,0.9822898151256708,0.010632095733244404
4,congruent,color naming,-10,82,0.9835813052467768,0.009658016843869929
4,congruent,color naming,-10,83,0.9844545215140438,0.008624878432888346
4,congruent,color naming,-10,84,0.9858714845309686,0.007975007109558436
4,congruent,color naming,-10,85,0.9871380445751081,0.007462601961318472
4,congruent,color naming,-10,86,0.9882062412881151,0.00677369963988658
4,congruent,color naming,-10,87,0.9886752369673617,0.006081522351183337
4,congruent,color naming,-10,88,0.9894019729160487,0.005656948404824246
4,congruent,color naming,-10,89,0.9905473012397298,0.0050048873891837915
4,congruent,color naming,-10,90,0.991234088177747,0.004460051791268736
4,congruent,color naming,-10,91,0.9919181902740687,0.004107646396211064
4,congruent,color naming,-10,92,0.992826172055976,0.003725835055911942
4,congruent,color naming,-10,93,0.9934064586089644,0.0032805685225410406
4,congruent,color naming,-10,94,0.9938031505941481,0.002943137415765547
4,congruent,color naming,-10,95,0.9944023403805065,0.0029036782926118157
4,congruent,color naming,-10,96,0.9947252643718809,0.002513566307541526
4,congruent,color naming,-10,97,0.9952047225759955,0.0023203446218443757
4,congruent,color naming,-10,98,0.9955057227004811,0.0020800222247035175
4,congruent,color naming,-10,99,0.9959520803986089,0.0018212237531325154
4,congruent,color naming,-10,100,0.9962156918837541,0.0017081660773683512
4,congruent,color naming,-10,101,0.9965738994486127,0.0015590822915634885
4,congruent,color naming,-10,102,0.996960878703243,0.0014806001156598841
4,congruent,color naming,-10,103,0.9972196126312298,0.0012842820503667807
4,congruent,color naming,-10,104,0.9971636726043698,0.0011513804462564697
4,congruent,color naming,-10,105,0.9974472231443151,0.0010293138773671434
4,congruent,color naming,-10,106,0.9975827225732453,0.0009905138934078754
4,congruent,color naming,-10,107,0.9978919059963056,0.0009528726759538868
4,congruent,color naming,-10,108,0.9980200307541018,0.0008354743994243663
4,congruent,color naming,-10,109,0.998220308652271,0.0007831493003186763
4,congruent,color naming,-10,110,0.9983527913213216,0.000715643564094971
4,congruent,color naming,-10,111,0.9984469660651137,0.00067585478678141
4,congruent,color naming,-10,112,0.9986179949679748,0.0006535555534745189
4,congruent,color naming,-10,113,0.9987253065571042,0.0005969839843427289
4,congruent,color naming,-10,114,0.9988063317103832,0.000547512708143046
4,congruent,color naming,-10,115,0.9989277738174418,0.0005128217442495231
4,congruent,color naming,-10,116,0.9989523497517825,0.00045471785851217513
4,congruent,color naming,-10,117,0.999065526892269,0.0004151900301528415
4,congruent,color naming,-10,118,0.9991448666175797,0.00036572309105903616
4,congruent,color naming,-10,119,0.9992343759095501,0.00033221486385409617
5,congruent,color naming,-10,0,0.5046790050521518,0.5113833029790036
5,congruent,color naming,-10,1,0.4974268514920925,0.5086359260486134
5,congruent,color naming,-10,2,0.4943953397532573,0.5045173172306684
5,congruent,color naming,-10,3,0.48754812819804516,0.49995275987263077
5,congruent,color naming,-10,4,0.4871506354594166,0.5013105512897075
5,congruent,color naming,-10,5,0.49402517531652096,0.5144347285284694
5,congruent,color naming,-10,6,0.493943470694996,0.5097766615965426
5,congruent,color naming,-10,7,0.49776150107851136,0.5143809903471221
5,congruent,color naming,-10,8,0.5002951239943214,0.5097379703270024
5,congruent,color naming,-10,9,0.49432308975020267,0.5079309571974133
5,congruent,color naming,-10,10,0.4975411010405091,0.5199312577278138
5,congruent,color naming,-10,11,0.49229510351331945,0.52927223258825
5,congruent,color naming,-10,12,0.49007856459980487,0.5389547178660249
5,congruent,color naming,-10,13,0.49005701624418657,0.5432572084115599
5,congruent,color naming,-10,14,0.4899543673272015,0.5497040426551264
5,congruent,color naming,-10,15,0.4808767342706701,0.5507415362598306
5,congruent,color naming,-10,16,0.47892581124958966,0.5371096595577717
5,congruent,color naming,-10,17,0.4870392283606681,0.5361513519999719
5,congruent,color naming,-10,18,0.4944006335339706,0.5322688893032487
5,congruent,color naming,-10,19,0.5036973477032648,0.5288989454866052
5,congruent,color naming,-10,20,0.5116240350816489,0.5224689070932634
5,congruent,color naming,-10,21,0.5153600971936857,0.5172581627993911
5,congruent,color naming,-10,22,0.5084712360446694,0.5122845548815316
5,congruent,color naming,-10,23,0.5240127572354181,0.504246792049958
5,congruent,color naming,-10,24,0.5321784173834686,0.49770608505723846
5,congruent,color naming,-10,25,0.5311912647218516,0.504480763852655
5,congruent,color naming,-10,26,0.5299869749839055,0.4972799633507368
5,congruent,color naming,-10,27,0.5252323875712035,0.47631304704177957
5,congruent,color naming,-10,28,0.535212324617609,0.47244548669355235
5,congruent,color naming,-10,29,0.5381684369085221,0.4581982626064037
5,congruent,color naming,-10,30,0.5562492683632948,0.4588744713704347
5,congruent,color naming,-10,31,0.5715795071678663,0.4418172756878392
5,congruent,color naming,-10,32,0.5828076872317622,0.43755411730794236
5,congruent,color naming,-10,33,0.5909137180395243,0.4283926305647634
5,congruent,color naming,-10,34,0.6117207090052593,0.4319618607751043
5,congruent,color naming,-10,35,0.6141400665372222,0.42935393450178544
5,congruent,color naming,-10,36,0.6282567274563305,0.407839961886368
5,congruent,color naming,-10,37,0.6376515688258879,0.40325636444306207
5,congruent,color naming,-10,38,0.6399545810580943,0.3912872909193032
5,congruent,color naming,-10,39,0.643466471519547,0.3890895907838984
5,congruent,color naming,-10,40,0.6547809714133765,0.3864543799264972
5,congruent,color naming,-10,41,0.6621467200832896,0.3697174264065136
5,congruent,color naming,-10,42,0.6670018031000071,0.36321882257774796
5,congruent,color naming,-10,43,0.6726833730822721,0.3584121793860508
5,congruent,color naming,-10,44,0.6939030716897643,0.3513180550805871
5,congruent,color naming,-10,45,0.7016542010339438,0.34135563382354317
5,congruent,color naming,-10,46,0.7170257119575956,0.335746353705994
5,congruent,color naming,-10,47,0.7242761805699338,0.3036757057622242
5,congruent,color naming,-10,48,0.7302665702780831,0.2909765582993495
5,congruent,color naming,-10,49,0.7354824157685063,0.28240134378081494
5,congruent,color naming,-10,50,0.737898205417129,0.2734794777592
5,congruent,color naming,-10,51,0.7627571850991818,0.26419248459388356
5,congruent,color naming,-10,52,0.7759338561402368,0.2414835623260449
5,congruent,color naming,-10,53,0.7864240242678561,0.23147307549191795
5,congruent,color naming,-10,54,0.7916746373761244,0.21856846239855646
5,congruent,color naming,-10,55,0.7939709236864609,0.2003789155863024
5,congruent,color naming,-10,56,0.8125142814925563,0.18301328454145518
5,congruent,color naming,-10,57,0.8184135379378952,0.16449220568206788
5,congruent,color naming,-10,58,0.835647203168566,0.1541462692154205
5,congruent,color naming,-10,59,0.838125973404776,0.1488021518541977
5,congruent,color naming,-10,60,0.854404009693652,0.14133422104408366
5,congruent,color naming,-10,61,0.854724586975189,0.13219407905947864
5,congruent,color naming,-10,62,0.8620504318750359,0.11889934003996441
5,congruent,color naming,-10,63,0.8665166930753264,0.10972739964237664
5,congruent,color naming,-10,64,0.8718805924979502,0.10369131286248529
5,congruent,color naming,-10,65,0.8787454728049534,0.09252446475948933
5,congruent,color naming,-10,66,0.8845447081881165,0.08905294951778839
5,congruent,color naming,-10,67,0.8892416176277999,0.08050760944381377
5,congruent,color naming,-10,68,0.8938581710624471,0.07385564425756053
5,congruent,color naming,-10,69,0.9022234167097136,0.06766867530334365
5,congruent,color naming,-10,70,0.9145631806902603,0.06554685813495305
5,congruent,color naming,-10,71,0.9217856686964162,0.0592693124310215
5,congruent,color naming,-10,72,0.9290948927637732,0.05715088545782515
5,congruent,color naming,-10,73,0.9312538341009478,0.0548751831110858
5,congruent,color naming,-10,74,0.9340246464370231,0.0522185557886842
5,congruent,color naming,-10,75,0.9388560479085845,0.047945799462179084
5,congruent,color naming,-10,76,0.9441367295489732,0.04677618386094241
5,congruent,color naming,-10,77,0.9504531990792531,0.04208941171852311
5,congruent,color naming,-10,78,0.9546001808490724,0.041386559954070375
5,congruent,color naming,-10,79,0.9558532067553941,0.03676552937727403
5,congruent,color naming,-10,80,0.9574618719092105,0.03684480340264685
5,congruent,color naming,-10,81,0.9634685925335794,0.03367781684065806
5,congruent,color naming,-10,82,0.9645679252115025,0.0326127495717739
5,congruent,color naming,-10,83,0.9677344479738732,0.031191773289455396
5,congruent,color naming,-10,84,0.9695944503446638,0.03122106135909003
5,congruent,color naming,-10,85,0.9717845410706075,0.02856136480768833
5,congruent,color naming,-10,86,0.9740083723435183,0.026302421262130813
5,congruent,color naming,-10,87,0.9773012503058942,0.024887076458490004
5,congruent,color naming,-10,88,0.9799987617363429,0.022093279657079308
5,congruent,color naming,-10,89,0.9808176573786627,0.02027974224203633
5,congruent,color naming,-10,90,0.9821702921966843,0.01777644169194643
5,congruent,color naming,-10,91,0.9836147163979789,0.01617833070872389
5,congruent,color naming,-10,92,0.9852523690085376,0.015146286935171767
5,congruent,color naming,-10,93,0.98586870157453,0.01405807503362493
5,congruent,color naming,-10,94,0.987933312335566,0.012911006135045273
5,congruent,color naming,-10,95,0.9890990336418448,0.012180214721866913
5,congruent,color naming,-10,96,0.9900399902326933,0.01149565111426824
5,congruent,color naming,-10,97,0.9905041896428913,0.011075232089184766
5,congruent,color naming,-10,98,0.9918000888743609,0.010360372891076896
5,congruent,color naming,-10,99,0.9924087655355935,0.00992438455932786
5,congruent,color naming,-10,100,0.9930473551142176,0.009472927314368591
5,congruent,color naming,-10,101,0.99353953109198,0.008734542033821766
5,congruent,color naming,-10,102,0.9938656420240308,0.0076923985175013695
5,congruent,color naming,-10,103,0.9943374763112196,0.007594260541312092
5,congruent,color naming,-10,104,0.9948978870074476,0.007143610184762844
5,congruent,color naming,-10,105,0.9951982193349743,0.006779057217262912
5,congruent,color naming,-10,106,0.9954152351703754,0.00593472649908549
5,congruent,color naming,-10,107,0.9958427884061446,0.005586263751741035
5,congruent,color naming,-10,108,0.9960370905231237,0.0049792101132642725
5,congruent,color naming,-10,109,0.9964633806819005,0.004592373101215652
5,congruent,color naming,-10,110,0.996744801324037,0.004103496352667949
5,congruent,color naming,-10,111,0.9968699213427754,0.0037189674181853853
5,congruent,color naming,-10,112,0.997091558663554,0.0035771805232102825
5,congruent,color naming,-10,113,0.9973780079040095,0.0034282642551433915
5,congruent,color naming,-10,114,0.9974687201493556,0.00332145130174547
5,congruent,color naming,-10,115,0.9977629820321215,0.003231235030655784
5,congruent,color naming,-10,116,0.9979530147450749,0.0030674416460909058
5,congruent,color naming,-10,117,0.9981227072811117,0.0027275453093054207
5,congruent,color naming,-10,118,0.9982764418723927,0.0024907044044090174
5,congruent,color naming,-10,119,0.998366429420928,0.0024134292160016306
6,congruent,color naming,-10,0,0.5064702604436969,0.5007492850357061
6,congruent,color naming,-10,1,0.5176647969135928,0.5036632667495162
6,congruent,color naming,-10,2,0.5185738235303949,0.5005884266836425
6,congruent,color naming,-10,3,0.5150512448449853,0.49435553232565765
6,congruent,color naming,-10,4,0.5173019180844758,0.48391310417627603
6,congruent,color naming,-10,5,0.5266933349517062,0.4774161410310381
6,congruent,color naming,-10,6,0.5335508950738163,0.48478309085761273
6,congruent,color naming,-10,7,0.5253577019409588,0.4884627665224653
6,congruent,color naming,-10,8,0.5364395626027255,0.4921392786884819
6,congruent,color naming,-10,9,0.5424864520933247,0.4933492669076129
